# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       9.167179170591e-10       1.258244868583e-13       1.949896715637e-12       6.364366405074e-18       2.421414346192e-14       1.620499966393e-12      -2.712592122152e-16 
  124       9.147474533477e-10       1.320382972032e-13       2.365958286737e-12       6.470218869205e-18       2.367996755216e-14       1.585651794941e-12      -4.385760503560e-17 
  125       9.125471036904e-10       1.389905866642e-13       2.786833566202e-12       6.576601023952e-18       2.316096973217e-14       1.551655643804e-12       1.796503037722e-16 
  126       9.101141830618e-10       1.467111482946e-13       3.211946537706e-12       6.683478831375e-18       2.265635364791e-14       1.518459105200e-12       3.992535376760e-16 
  127       9.074458066128e-10       1.552302214040e-13       3.640693087205e-12       6.790816905583e-18       2.216519933687e-14       1.486001973914e-12       6.149606365676e-16 
  128       9.045388828227e-10       1.645784915305e-13       4.072440567424e-12       6.898578491919e-18       2.168646016588e-14       1.454216054606e-12       8.268002109631e-16 
  129       9.013910178364e-10       1.747847687153e-13       4.506561920867e-12       7.006727045980e-18       2.121919212790e-14       1.423041132960e-12       1.034799147340e-15 
  130       8.980033551862e-10       1.858687344175e-13       4.942543206197e-12       7.115231210745e-18       2.076327667642e-14       1.392475279324e-12       1.238913343804e-15 
  131       8.943780360996e-10       1.978473951713e-13       5.379887099518e-12       7.224060348643e-18       2.031877176910e-14       1.362529724979e-12       1.439090387985e-15 
  132       8.905173159157e-10       2.107373164843e-13       5.818079206848e-12       7.333182981385e-18       1.988568523110e-14       1.333213116694e-12       1.635291615198e-15 
  133       8.864235637569e-10       2.245546061966e-13       6.256587875892e-12       7.442566780598e-18       1.946397335556e-14       1.304531439690e-12       1.827492502709e-15 
  134       8.820992622011e-10       2.393148978405e-13       6.694864007828e-12       7.552178558448e-18       1.905353950409e-14       1.276487940614e-12       2.015683064025e-15 
  135       8.775470069547e-10       2.550333339999e-13       7.132340869075e-12       7.661984258280e-18       1.865423270726e-14       1.249083050510e-12       2.199868243166e-15 
  136       8.727695065243e-10       2.717245496697e-13       7.568433903076e-12       7.771948945242e-18       1.826584626510e-14       1.222314307784e-12       2.380068308949e-15 
  137       8.677695818894e-10       2.894026556153e-13       8.002540542074e-12       7.882036796921e-18       1.788811634755e-14       1.196176281179e-12       2.556319249264e-15 
  138       8.625501661748e-10       3.080812217323e-13       8.434040018886e-12       7.992211093970e-18       1.752072059502e-14       1.170660492744e-12       2.728673165355e-15 
  139       8.571143043223e-10       3.277732604054e-13       8.862293178686e-12       8.102434210743e-18       1.716327671880e-14       1.145755340803e-12       2.897198666099e-15 
  140       8.514651527642e-10       3.484912098684e-13       9.286642290777e-12       8.212667605920e-18       1.681534110160e-14       1.121446022923e-12       3.061981262283e-15 
  141       8.456059790943e-10       3.702469175636e-13       9.706410860371e-12       8.322871813147e-18       1.647640739803e-14       1.097714458889e-12       3.223123760888e-15 
  142       8.395401617415e-10       3.930516235009e-13       1.012090344036e-11       8.433006431658e-18       1.614590513508e-14       1.074539213670e-12       3.380746659362e-15 
  143       8.332711896410e-10       4.169159436177e-13       1.052940544311e-11       8.543030116910e-18       1.582319831262e-14       1.051895420391e-12       3.534988539905e-15 
  144       8.268029163298e-10       4.418478020940e-13       1.093122998363e-11       8.652904397940e-18       1.550771999807e-14       1.029760157190e-12       3.685957478844e-15 
  145       8.201403511537e-10       4.678460336854e-13       1.132586401130e-11       8.762605573352e-18       1.519939402006e-14       1.008129337841e-12       3.833579043444e-15 
  146       8.132889458026e-10       4.949061160971e-13       1.171283629407e-11       8.872113975762e-18       1.489825238127e-14       9.870023476439e-13       3.977733989360e-15 
  147       8.062543480171e-10       5.230221362151e-13       1.209167176198e-11       8.981410262898e-18       1.460430238481e-14       9.663766937772e-13       4.118306011686e-15 
  148       7.990424027230e-10       5.521867616785e-13       1.246189158930e-11       9.090475430223e-18       1.431752601631e-14       9.462479596142e-13       4.255181857704e-15 
  149       7.916591531659e-10       5.823912124514e-13       1.282301327653e-11       9.199290823558e-18       1.403787932594e-14       9.266097590365e-13       4.388251439645e-15 
  150       7.841108420455e-10       6.136252323943e-13       1.317455073255e-11       9.307838151706e-18       1.376529181055e-14       9.074536907485e-13       4.517407947445e-15 
  151       7.764039126505e-10       6.458770608364e-13       1.351601435662e-11       9.416099499075e-18       1.349966579566e-14       8.887692925910e-13       4.642547961503e-15 
  152       7.685450099929e-10       6.791334041474e-13       1.384691112049e-11       9.524057338304e-18       1.324087581755e-14       8.705439958560e-13       4.763571565436e-15 
  153       7.605409819425e-10       7.133794073091e-13       1.416674465049e-11       9.631694542883e-18       1.298876800537e-14       8.527630796007e-13       4.880382458835e-15 
  154       7.523988803617e-10       7.485986254874e-13       1.447501530956e-11       9.738994399781e-18       1.274315946312e-14       8.354096249616e-13       4.992888070025e-15 
  155       7.441259622396e-10       7.847729956044e-13       1.477122027935e-11       9.845940622065e-18       1.250383765179e-14       8.184644694686e-13       5.100999668819e-15 
  156       7.357296908272e-10       8.218828079098e-13       1.505485364228e-11       9.952517361528e-18       1.227055977138e-14       8.019061613598e-13       5.204632479276e-15 
  157       7.272177367710e-10       8.599066775530e-13       1.532540646363e-11       1.005870922131e-17       1.204305214300e-14       7.857109138949e-13       5.303705792458e-15 
  158       7.185979792487e-10       8.988215161551e-13       1.558236687359e-11       1.016450126852e-17       1.182100959089e-14       7.698525596700e-13       5.398143079185e-15 
  159       7.098785071026e-10       9.386025033803e-13       1.582522014934e-11       1.026987904687e-17       1.160409482453e-14       7.543025049312e-13       5.487872102795e-15 
  160       7.010676199750e-10       9.792230585083e-13       1.605344879714e-11       1.037482858928e-17       1.139193782067e-14       7.390296838896e-13       5.572825031898e-15 
  161       6.921735453705e-10       1.020654847383e-12       1.626657788209e-11       1.047933711917e-17       1.118421181327e-14       7.240074122471e-13       5.652967104251e-15 
  162       6.832035593456e-10       1.062867863629e-12       1.646431535003e-11       1.058339519747e-17       1.098087011222e-14       7.092347247834e-13       5.728385230254e-15 
  163       6.741647898658e-10       1.105830300322e-12       1.664642432931e-11       1.068699479046e-17       1.078192914365e-14       6.947168461810e-13       5.799207476870e-15 
  164       6.650644937125e-10       1.149508487213e-12       1.681267928707e-11       1.079012861389e-17       1.058739346227e-14       6.804584476908e-13       5.865575463399e-15 
  165       6.559100563104e-10       1.193866862468e-12       1.696286631952e-11       1.089279014876e-17       1.039725548594e-14       6.664636331892e-13       5.927644605600e-15 
  166       6.467089915553e-10       1.238867944398e-12       1.709678344220e-11       1.099497365714e-17       1.021149523014e-14       6.527359252345e-13       5.985584359802e-15 
